cpuMark,threadMark,TDP,cores,testDate,Desktop,Laptop,Mobile/Embedded,Server,Unknown
1797,785,45.0,4,2014,0,1,0,0,0
1796,695,17.5,4,2014,0,1,0,0,0
1786,690,25.0,4,2021,1,0,0,0,0
1784,957,53.0,4,2016,1,0,0,0,0
1784,1016,9.0,8,2021,0,0,0,0,1
1783,1227,95.0,3,2012,0,0,0,0,1
1782,1009,45.0,4,2010,0,1,0,0,0
1781,1192,95.0,3,2009,0,0,0,0,1
1780,612,53.0,8,2021,0,0,1,0,0
1778,958,105.0,4,2008,1,0,0,0,0
1777,787,15.0,4,2014,0,1,0,0,0
1776,988,95.0,4,2009,1,0,0,0,0
1774,1084,35.0,4,2013,0,1,0,0,0
1773,1123,35.0,4,2012,0,0,0,0,1
1768,1029,45.0,4,2009,0,1,0,0,0
1768,935,35.0,4,2014,0,1,0,0,0
1767,669,25.0,4,2013,0,1,0,0,0
1764,930,45.0,4,2009,0,1,0,0,0
1763,1292,95.0,3,2010,1,0,0,0,0
1761,935,40.0,4,2014,0,0,0,1,0
1759,940,35.0,4,2013,0,1,0,0,0
1758,1612,53.0,2,2014,1,0,0,0,0
1756,669,15.0,4,2018,0,0,0,1,0
1755,1558,35.0,2,2014,1,0,0,0,0
1755,1568,35.0,2,2015,1,0,0,0,0
1752,1133,35.0,2,2010,0,1,0,0,0
1748,609,53.0,8,2021,0,0,1,0,0
1748,629,53.0,8,2021,0,0,1,0,0
1745,854,53.0,10,2021,0,0,1,0,0
1744,1269,37.0,2,2013,0,1,0,0,0
1741,804,53.0,4,2014,0,0,0,0,1
1738,975,25.0,4,2013,0,1,0,0,0
1737,698,25.0,4,2014,1,0,0,0,0
1736,937,95.0,4,2009,1,0,0,0,0
1736,787,25.0,4,2015,0,1,0,0,0
1735,799,25.0,4,2014,0,1,0,0,0
1735,648,53.0,8,2021,0,0,0,0,1
1733,849,75.0,4,2009,0,0,0,1,0
1732,1048,17.0,2,2011,0,1,0,0,0
1728,486,53.0,8,2021,0,0,1,0,0
1726,1568,35.0,2,2015,1,0,0,0,0
1724,615,53.0,8,2021,0,0,1,0,0
1723,533,53.0,10,2021,0,0,1,0,0
1722,1160,53.0,2,2012,0,0,0,0,1
1718,1220,95.0,3,2010,1,0,0,0,0
1718,1005,28.0,2,2014,0,1,0,0,0
1715,847,19.0,4,2014,0,1,0,0,0
1712,557,53.0,8,2021,0,0,1,0,0
1711,913,45.0,4,2009,1,0,0,0,0
1711,1599,55.0,2,2013,1,0,0,0,0
1707,1553,55.0,2,2013,1,0,0,0,0
1704,1365,15.0,2,2016,0,1,0,0,0
1703,918,75.0,4,2009,0,0,0,1,0
1703,665,53.0,8,2021,0,0,1,0,0
1702,779,15.0,4,2016,0,1,0,0,0
1699,924,95.0,4,2008,1,0,0,0,0
1699,919,65.0,4,2010,0,0,0,0,1
1697,967,6.0,2,2020,0,1,0,0,0
1696,1379,73.0,2,2010,1,0,0,0,0
1695,1304,6.0,2,2021,0,0,1,0,0
1694,1378,15.0,2,2021,0,0,1,0,0
1692,1356,15.0,2,2017,0,1,0,0,0
1691,1460,35.0,2,2016,1,0,0,0,0
1688,1234,10.0,2,2020,1,0,0,0,0
1688,596,53.0,8,2021,0,0,1,0,0
1687,1092,17.0,2,2011,0,1,0,0,0
1685,700,25.0,4,2014,0,0,0,0,1
1684,1566,55.0,2,2013,1,0,0,0,0
1683,1083,35.0,2,2010,0,1,0,0,0
1680,925,125.0,4,2008,1,0,0,0,0
1679,1535,15.0,2,2018,0,1,0,0,0
1678,827,50.0,4,2007,0,0,0,1,0
1676,1441,53.0,2,2017,1,0,0,0,0
1675,1083,15.0,2,2021,0,0,1,0,0
1670,1188,95.0,3,2009,1,0,0,0,0
1670,1520,53.0,2,2014,1,0,0,0,0
1669,944,45.0,4,2010,0,1,0,0,0
1666,750,15.0,4,2014,0,1,0,0,0
1664,877,80.0,4,2009,0,0,0,1,0
1664,466,53.0,8,2021,0,0,1,0,0
1663,725,25.0,4,2015,0,1,0,0,0
1663,589,53.0,8,2021,0,0,1,0,0
1663,854,53.0,8,2021,0,0,1,0,0
1662,1493,35.0,2,2017,1,0,0,0,0
1661,965,45.0,4,2009,0,1,0,0,0
1659,611,53.0,8,2021,0,0,1,0,0
1657,742,53.0,8,2021,0,0,1,0,0
1654,901,11.5,2,2014,0,1,0,0,0
1654,519,53.0,8,2021,0,0,1,0,0
1653,659,25.0,4,2013,0,1,0,0,0
1653,628,53.0,8,2021,0,0,1,0,0
1652,657,25.0,4,2015,0,1,0,0,0
1649,764,95.0,4,2009,1,0,0,0,0
1649,896,65.0,4,2011,1,0,0,0,0
1648,592,53.0,8,2021,0,0,1,0,0
1647,905,15.0,2,2013,0,1,0,0,0
1647,902,35.0,4,2011,0,1,0,0,0
1644,847,19.0,4,2014,0,1,0,0,0
1641,1494,65.0,1,2014,1,0,0,0,0
1641,1270,35.0,2,2012,0,1,0,0,0
1641,783,53.0,8,2021,0,0,1,0,0
1637,902,25.0,2,2012,0,1,0,0,0
1636,873,95.0,4,2008,1,0,0,0,0
1635,814,60.0,4,2018,0,0,0,1,0
1635,722,53.0,4,2021,0,0,1,0,0
1634,902,15.0,2,2014,0,1,0,0,0
1634,1183,35.0,2,2011,1,0,0,0,0
1630,1190,53.0,4,2022,0,0,1,0,0
1628,1313,15.0,2,2017,0,1,1,0,0
1624,887,35.0,2,2012,0,1,0,0,0
1623,1314,35.0,2,2014,1,0,0,0,0
1620,864,75.0,4,2009,0,0,0,1,0
1619,904,95.0,4,2008,1,0,0,0,0
1619,1032,35.0,2,2010,1,0,0,0,0
1616,1608,65.0,1,2014,1,0,0,0,0
1616,666,53.0,10,2021,0,0,1,0,0
1614,1396,35.0,2,2014,1,0,0,0,0
1613,1493,35.0,2,2020,1,0,0,0,0
1612,624,53.0,8,2021,0,0,1,0,0
1612,812,53.0,8,2021,0,0,1,0,0
1611,1150,6.0,2,2019,0,1,0,0,0
1611,880,19.0,4,2013,0,1,0,0,0
1609,1255,35.0,2,2012,0,1,0,0,0
1607,1282,37.0,2,2017,0,1,0,0,0
1606,617,53.0,8,2021,0,0,1,0,0
1606,1154,53.0,4,2022,0,0,1,0,0
1604,1474,65.0,2,2015,1,0,0,0,0
1602,620,53.0,8,2021,0,0,1,0,0
1600,899,6.0,2,2018,0,1,0,0,0
1599,826,65.0,4,2009,0,0,0,0,1
1599,875,105.0,4,2008,0,0,0,1,0
1596,553,53.0,8,2021,0,0,1,0,0
1591,952,11.5,2,2015,0,1,0,0,0
1589,486,53.0,8,2021,0,0,1,0,0
1588,1342,73.0,2,2010,1,0,0,0,0
1587,1422,65.0,2,2014,1,0,0,0,0
1583,1357,53.0,2,2021,0,0,0,0,1
1581,1119,10.0,2,2018,1,0,0,0,0
1579,938,45.0,4,2012,0,1,0,0,0
1579,716,53.0,4,2021,0,0,0,0,1
1576,1105,95.0,3,2009,1,0,0,0,0
1576,1431,35.0,2,2015,1,0,0,0,0
1570,1170,6.0,2,2020,0,1,0,0,0
1570,933,45.0,4,2011,0,1,0,0,0
1569,898,13.0,2,2013,1,0,0,0,0
1566,722,70.0,4,2020,0,0,0,0,1
1566,1053,53.0,2,2016,0,0,0,0,1
1564,1447,35.0,2,2014,1,0,0,0,0
1563,1550,65.0,1,2014,1,0,0,0,0
1561,854,16.1,4,2017,0,1,1,0,0
1560,1161,95.0,3,2009,1,0,0,0,0
1560,1513,53.0,2,2014,1,0,0,0,0
1558,944,11.5,2,2013,1,0,0,0,0
1558,825,35.0,4,2010,0,1,0,0,0
1557,1058,45.0,3,2011,1,0,0,0,0
1557,789,19.0,4,2014,0,1,0,0,0
1554,1069,95.0,3,2009,1,0,0,0,0
1552,1421,37.0,2,2015,0,1,0,0,0
1552,1365,65.0,1,2016,1,0,0,0,0
1550,1629,65.0,1,2014,1,0,0,0,0
1549,817,80.0,4,2009,0,0,0,1,0
1547,556,53.0,4,2019,0,0,0,0,1
1544,1438,65.0,1,2014,1,0,0,0,0
1541,1473,55.0,2,2013,1,0,0,0,0
1538,1056,95.0,3,2010,1,0,0,0,0
1538,1557,65.0,2,2014,1,0,0,0,0
1537,1008,11.0,2,2013,1,0,0,0,0
1535,1441,35.0,2,2014,1,0,0,0,0
1531,914,53.0,2,2021,0,0,1,0,0
1530,944,53.0,4,2021,0,0,1,0,0
1529,615,15.0,4,2015,0,1,0,0,0
1529,838,80.0,4,2009,0,0,0,1,0
1529,1104,53.0,4,2021,0,0,1,0,0
1525,1294,15.0,2,2017,0,0,0,1,0
1524,1342,15.0,2,2018,0,1,0,0,0
1524,1485,80.0,2,2014,0,0,0,1,0
1520,913,95.0,4,2009,1,0,0,0,0
1518,868,6.0,2,2016,0,1,0,0,0
1516,1264,73.0,2,2010,1,0,0,0,0
1516,845,95.0,3,2010,0,0,0,0,1
1515,1318,15.0,2,2017,0,1,0,0,0
1513,698,53.0,8,2021,0,0,1,0,0
1512,849,95.0,4,2008,1,0,0,0,0
1509,857,115.0,4,2013,0,0,0,1,0
1507,1321,35.0,2,2014,1,0,0,0,0
1505,917,65.0,4,2010,1,0,0,0,0
1504,1317,25.0,2,2016,0,1,0,0,0
1504,1514,65.0,1,2013,0,0,0,0,1
1501,792,65.0,4,2009,1,0,0,0,0
1501,1245,37.0,2,2014,0,1,0,0,0
1498,1271,15.0,2,2017,0,1,0,0,0
1495,1464,65.0,2,2012,1,0,0,0,0
1495,552,53.0,8,2021,0,0,1,0,0
1492,1484,65.0,1,2014,1,0,0,0,0
1490,1202,15.0,2,2016,0,1,0,0,0
1489,1216,35.0,2,2017,1,0,0,0,0
1488,1097,15.0,2,2019,0,1,0,0,0
1486,1144,35.0,2,2011,1,0,0,0,0
1482,538,53.0,8,2021,0,0,1,0,0
1481,1522,65.0,1,2014,1,0,0,0,0
1480,879,45.0,4,2009,0,1,0,0,0
1479,965,11.5,2,2013,1,0,0,0,0
1479,583,53.0,8,2021,0,0,1,0,0
1478,1359,55.0,2,2012,1,0,0,0,0
1475,746,53.0,2,2021,0,0,0,0,1
1472,1542,53.0,2,2011,0,0,0,0,1
1471,607,15.0,4,2014,0,1,0,0,0
1469,776,80.0,4,2016,0,0,0,1,0
1469,1013,25.0,2,2010,0,1,0,0,0
1466,1081,95.0,3,2009,1,0,0,0,0
1466,1272,15.0,2,2016,0,1,0,0,0
1466,1407,55.0,2,2013,1,0,0,0,0
1465,715,6.5,4,2016,1,0,0,0,0
1464,849,75.0,4,2009,0,0,0,1,0
1460,847,35.0,4,2010,0,1,0,0,0
1457,826,45.0,4,2011,0,1,0,0,0
1457,415,53.0,8,2021,0,0,1,0,0
1455,841,65.0,4,2010,1,0,0,0,0
1454,548,53.0,8,2021,0,0,1,0,0
1453,1429,65.0,1,2013,1,0,0,0,0
1453,1300,15.0,2,2017,0,1,0,0,0
1451,768,80.0,4,2009,0,0,0,1,0
1451,1411,80.0,2,2009,0,0,0,1,0
1449,1176,73.0,2,2010,1,0,0,0,0
1448,822,45.0,4,2012,0,1,0,0,0
1448,1312,65.0,2,2009,0,0,0,1,0
1447,796,11.5,2,2014,1,0,0,0,0
1446,838,53.0,4,2021,0,0,1,0,0
1445,848,17.0,2,2011,0,1,0,0,0
1444,777,6.0,2,2017,0,1,0,0,0
1441,1028,45.0,3,2010,1,0,0,0,0
1438,1129,95.0,3,2010,0,0,0,0,1
1438,523,53.0,8,2021,0,0,1,0,0
1438,561,53.0,8,2021,0,0,1,0,0
1437,1389,65.0,2,2011,1,0,0,0,0
1431,1419,65.0,1,2013,1,0,0,0,0
1430,969,65.0,3,2010,1,0,0,0,0
1430,481,53.0,8,2021,0,0,1,0,0
1429,1282,65.0,2,2014,0,0,0,1,0
1428,1380,65.0,1,2013,1,0,0,0,0
1426,1450,80.0,2,2010,0,0,0,0,1
1426,404,53.0,8,2022,0,0,1,0,0
1424,982,95.0,3,2010,0,0,0,0,1
1423,890,53.0,6,2022,0,0,1,0,0
1422,554,14.0,4,2014,0,0,0,1,0
1422,1074,25.0,2,2010,0,1,0,0,0
1415,430,53.0,8,2021,0,0,1,0,0
1414,721,65.0,4,2009,1,0,0,0,0
1414,1094,15.0,2,2020,0,1,0,0,0
1412,740,35.0,4,2011,0,1,0,0,0
1410,358,15.0,4,2015,0,1,1,0,0
1410,504,53.0,8,2021,0,0,1,0,0
1409,972,17.0,2,2012,0,1,0,0,0
1408,1302,65.0,2,2012,0,0,0,0,1
1407,777,13.0,2,2014,0,0,0,1,0
1406,1224,35.0,2,2014,0,1,0,0,0
1405,1413,80.0,2,2011,1,0,0,0,0
1404,551,53.0,8,2021,0,0,1,0,0
1401,1137,73.0,2,2011,1,0,0,0,0
1399,1022,6.0,2,2018,0,1,0,0,0
1398,831,35.0,4,2012,0,1,0,0,0
1392,1384,80.0,2,2012,0,0,0,0,1
1390,957,95.0,3,2009,1,0,0,0,0
1390,1246,10.0,2,2016,0,1,0,0,0
1389,550,25.0,4,2014,1,0,0,0,0
1389,538,53.0,8,2021,0,0,1,0,0
1388,458,53.0,8,2021,0,0,1,0,0
1386,520,15.0,4,2013,0,1,0,0,0
1385,662,50.0,4,2016,0,0,0,1,0
1385,787,10.0,2,2016,0,0,0,0,1
1382,958,65.0,3,2011,1,0,0,0,0
1380,1027,53.0,6,2021,0,0,1,0,0
1373,1339,65.0,2,2011,1,0,0,0,0
1367,1268,35.0,2,2013,0,1,0,0,0
1364,686,6.0,4,2016,0,1,0,0,0
1362,711,17.0,2,2014,0,1,0,0,0
1362,1413,65.0,2,2008,1,0,0,0,0
1360,1408,80.0,2,2015,1,0,0,0,0
1355,1462,65.0,2,2013,0,0,0,0,1
1355,461,53.0,8,2021,0,0,1,0,0
1353,1157,35.0,2,2013,0,1,0,0,0
1353,1303,65.0,2,2012,1,0,0,0,0
1353,936,35.0,2,2014,0,1,0,0,0
1350,744,11.5,2,2013,1,0,0,0,0
1349,1348,65.0,2,2012,1,0,0,0,0
1349,701,4.0,4,2017,0,1,0,0,0
1346,540,15.0,4,2015,0,1,0,0,0
1345,700,5.0,4,2015,0,1,0,0,0
1345,746,53.0,6,2021,0,0,1,0,0
1343,974,95.0,3,2009,1,0,0,0,0
1341,1057,15.0,2,2019,0,1,0,0,0
1340,1108,15.0,2,2015,0,1,0,0,0
1340,495,53.0,8,2021,0,0,1,0,0
1338,1279,45.0,2,2009,0,0,0,1,0
1337,1252,35.0,2,2013,1,0,0,0,0
1337,1299,40.0,2,2009,0,0,0,1,0
1336,1178,15.0,2,2018,0,1,0,0,0
1336,1059,35.0,2,2012,0,1,0,0,0
1334,1211,35.0,2,2013,1,0,0,0,0
1331,973,45.0,3,2010,1,0,0,0,0
1330,1364,65.0,2,2010,0,0,0,1,0
1328,538,13.5,4,2017,0,1,0,0,0
1328,1373,65.0,1,2013,1,0,0,0,0
1327,1258,65.0,2,2014,0,0,0,0,1
1326,1039,82.0,4,2012,1,0,0,0,0
1324,1383,61.0,1,2018,0,0,0,1,0
1323,557,53.0,4,2015,0,0,0,0,1
1320,908,45.0,3,2009,1,0,0,0,0
1320,629,53.0,8,2021,0,0,1,0,0
1319,679,35.0,4,2010,0,1,0,0,0
1318,646,4.0,4,2015,0,1,0,0,0
1318,413,53.0,8,2022,0,0,1,0,0
1317,1237,105.0,2,2013,0,0,0,1,0
1315,1301,65.0,2,2013,0,0,0,0,1
1313,621,53.0,8,2021,0,0,1,0,0
1312,1167,35.0,2,2010,0,1,0,0,0
1311,454,53.0,6,2021,0,0,0,0,1
1311,449,53.0,4,2022,0,0,0,0,1
1309,851,11.5,2,2014,1,0,0,0,0
1309,1183,37.0,2,2014,0,1,0,0,0
1308,1315,80.0,2,2010,1,0,0,0,0
1308,781,35.0,4,2011,0,1,0,0,0
1307,788,19.0,2,2012,0,1,0,0,0
1307,719,53.0,4,2021,0,0,1,0,0
1306,640,80.0,4,2009,0,0,0,1,0
1306,474,53.0,8,2021,0,0,1,0,0
1303,468,53.0,8,2021,0,0,1,0,0
1302,873,53.0,4,2021,0,0,1,0,0
1302,488,53.0,8,2021,0,0,1,0,0
1297,711,95.0,4,2009,1,0,0,0,0
1293,1264,73.0,2,2011,1,0,0,0,0
1291,328,53.0,8,2022,0,0,1,0,0
1289,510,15.0,4,2013,0,1,0,0,0
1288,636,6.0,4,2015,0,1,0,0,0
1287,1140,15.0,2,2017,0,1,0,0,0
1281,972,95.0,3,2010,1,0,0,0,0
1279,734,65.0,4,2009,1,0,0,0,0
1279,1366,65.0,2,2011,0,0,0,0,1
1279,1137,35.0,2,2010,0,1,0,0,0
1279,1271,65.0,1,2012,1,0,0,0,0
1279,1158,15.0,2,2017,1,0,0,0,0
1279,498,53.0,8,2021,0,0,1,0,0
1278,1300,65.0,2,2018,1,0,0,0,0
1278,536,53.0,8,2021,0,0,1,0,0
1277,1225,65.0,2,2011,1,0,0,0,0
1275,1176,35.0,2,2019,0,1,0,0,0
1272,927,18.0,2,2010,0,1,0,0,0
1271,1119,15.0,2,2017,0,1,1,0,0
1270,1290,65.0,2,2012,1,0,0,0,0
1268,1275,65.0,2,2012,1,0,0,0,0
1266,1047,15.0,2,2017,0,1,0,0,0
1265,705,10.0,4,2020,0,1,0,0,0
1263,1004,35.0,2,2011,0,1,0,0,0
1262,788,35.0,4,2012,0,1,0,0,0
1262,1339,45.0,2,2013,0,1,0,0,0
1260,934,35.0,2,2012,0,1,0,0,0
1260,1268,35.0,2,2013,0,1,0,0,0
1260,1101,15.0,2,2016,0,1,0,0,0
1259,1038,35.0,2,2013,0,1,0,0,0
1253,882,35.0,3,2010,0,1,0,0,0
1252,1171,15.0,2,2016,0,1,0,0,0
1248,939,17.0,2,2013,0,1,0,0,0
1246,731,10.0,4,2014,1,0,0,0,0
1245,874,8.5,2,2021,0,0,1,1,0
1242,1331,65.0,2,2008,0,0,0,1,0
1240,1307,53.0,2,2009,0,1,0,0,0
1238,1406,80.0,2,2009,0,0,0,1,0
1238,1324,65.0,2,2008,1,0,0,0,0
1238,628,4.0,4,2015,0,1,0,0,0
1237,944,15.0,2,2016,0,1,0,0,0
1237,1150,37.0,2,2014,0,1,0,0,0
1235,984,35.0,2,2011,0,1,0,0,0
1234,1353,65.0,2,2011,1,0,0,0,0
1234,1138,53.0,4,2021,0,0,1,0,0
1233,1344,65.0,2,2010,1,0,0,0,0
1232,1210,35.0,2,2009,0,1,0,0,0
1231,696,53.0,4,2022,0,0,1,0,0
1230,1061,15.0,2,2017,0,1,0,0,0
1229,698,11.5,2,2014,0,1,0,0,0
1229,501,53.0,8,2021,0,0,1,0,0
1228,417,53.0,4,2016,1,0,0,0,0
1227,596,6.0,4,2016,1,0,0,0,0
1226,717,35.0,4,2011,0,1,0,0,0
1225,1238,65.0,2,2014,1,0,0,0,0
1224,1291,65.0,2,2011,0,0,0,0,1
1222,962,65.0,3,2009,1,0,0,0,0
1221,986,35.0,2,2012,0,1,0,0,0
1220,1254,65.0,2,2012,1,0,0,0,0
1219,520,53.0,8,2022,0,0,1,0,0
1216,714,7.5,4,2014,0,1,0,0,0
1215,1087,35.0,2,2019,1,1,0,0,0
1215,439,53.0,6,2021,0,0,1,0,0
1214,829,95.0,3,2008,1,0,0,0,0
1214,831,35.0,3,2011,0,1,0,0,0
1212,1041,15.0,2,2018,0,1,0,0,0
1211,997,35.0,2,2010,0,1,0,0,0
1210,898,95.0,3,2009,1,0,0,0,0
1208,1035,35.0,2,2010,0,1,0,0,0
1207,1203,65.0,2,2011,1,0,0,0,0
1205,854,95.0,3,2008,1,0,0,0,0
1204,402,53.0,8,2021,0,0,1,0,0
1200,1192,65.0,2,2012,1,0,0,0,0
1200,703,4.0,4,2016,0,1,1,0,0
1199,722,45.0,4,2011,0,1,0,0,0
1198,618,95.0,2,2013,0,0,0,1,0
1197,573,6.0,4,2015,0,1,0,0,0
1197,705,7.5,4,2014,0,1,0,0,0
1197,551,53.0,4,2022,0,0,1,0,0
1195,806,10.0,2,2017,1,1,0,0,0
1193,943,35.0,2,2011,0,1,0,0,0
1192,522,53.0,6,2022,0,0,0,0,1
1190,1195,65.0,1,2013,1,0,0,0,0
1189,556,53.0,4,2022,0,0,1,0,0
1188,901,95.0,3,2009,1,0,0,0,0
1188,907,17.0,2,2012,0,1,0,0,0
1187,1206,53.0,2,2009,0,1,0,0,0
1183,776,25.0,4,2015,0,1,0,0,0
1182,1022,15.0,2,2015,0,1,0,0,0
1179,889,6.0,2,2018,0,1,0,0,0
1178,1096,35.0,2,2011,0,1,0,0,0
1177,1347,65.0,2,2012,1,0,0,0,0
1175,1252,65.0,2,2011,1,0,0,0,0
1174,972,35.0,2,2012,1,0,0,0,0
1172,1429,150.0,1,2021,0,0,0,1,0
1172,1126,53.0,2,2009,0,1,0,0,0
1172,334,53.0,8,2021,0,0,1,0,0
1172,387,53.0,4,2021,0,0,0,0,1
1169,1240,80.0,2,2009,1,0,0,0,0
1169,1242,65.0,2,2008,1,0,0,0,0
1166,1358,65.0,2,2010,1,0,0,0,0
1166,654,4.0,4,2014,0,1,0,0,0
1165,1314,65.0,2,2012,1,0,0,0,0
1165,1018,35.0,2,2010,0,1,0,0,0
1165,1142,45.0,2,2012,0,0,0,0,1
1164,1100,35.0,2,2012,1,0,0,0,0
1163,1253,65.0,2,2011,0,0,0,0,1
1163,1249,65.0,2,2010,1,0,0,0,0
1163,1220,35.0,2,2009,0,1,0,0,0
1161,1275,65.0,2,2009,1,0,0,0,0
1161,419,53.0,8,2021,0,0,1,0,0
1160,1213,35.0,2,2013,0,1,0,0,0
1160,598,25.0,4,2010,0,1,0,0,0
1159,1018,6.0,2,2019,0,1,0,0,0
1158,709,53.0,8,2021,0,0,1,0,0
1155,1201,45.0,2,2011,1,0,0,0,0
1155,449,15.0,4,2015,0,1,0,0,0
1154,567,6.0,4,2016,0,1,0,0,0
1153,448,25.0,4,2014,1,0,0,0,0
1153,428,53.0,4,2021,0,0,0,0,1
1152,1314,65.0,2,2010,1,0,0,0,0
1151,1244,80.0,2,2009,1,0,0,0,0
1150,906,17.0,2,2011,0,1,0,0,0
1149,416,53.0,8,2021,0,0,1,0,0
1148,1079,15.0,2,2015,0,1,0,0,0
1146,630,53.0,4,2016,0,1,0,0,0
1144,1060,15.0,2,2016,0,1,0,0,0
1142,982,95.0,3,2010,1,0,0,0,0
1142,1104,130.0,2,2009,0,0,0,1,0
1140,1196,65.0,2,2008,1,0,0,0,0
1139,1102,35.0,2,2012,1,0,0,0,0
1139,1175,44.0,2,2008,0,1,0,0,0
1139,858,35.0,3,2011,0,1,0,0,0
1138,1077,44.0,2,2009,0,1,0,0,0
1138,927,35.0,2,2012,0,1,0,0,0
1137,650,10.0,4,2014,1,0,0,0,0
1137,798,35.0,3,2010,0,1,0,0,0
1135,1103,44.0,2,2009,0,1,0,0,0
1135,996,53.0,2,2018,0,1,0,0,0
1134,781,65.0,3,2009,1,0,0,0,0
1134,664,7.5,4,2014,0,1,0,0,0
1129,890,15.0,2,2016,0,1,0,0,0
1126,1164,80.0,2,2009,1,0,0,0,0
1126,809,6.0,2,2016,0,1,0,0,0
1126,977,35.0,2,2010,0,1,0,0,0
1124,447,15.0,4,2014,0,1,0,0,0
1123,473,53.0,8,2021,0,0,1,0,0
1122,1094,17.0,2,2014,0,1,0,0,0
1121,466,15.0,4,2014,0,1,0,0,0
1119,1140,53.0,2,2009,0,1,0,0,0
1118,281,50.0,4,2011,0,0,0,1,0
1117,1020,35.0,2,2014,0,1,0,0,0
1117,468,8.0,4,2013,0,1,0,0,0
1116,790,35.0,3,2010,0,1,0,0,0
1116,447,53.0,8,2021,0,0,1,0,0
1115,728,35.0,2,2014,1,0,0,0,0
1114,752,65.0,3,2009,1,0,0,0,0
1113,1249,65.0,2,2010,1,0,0,0,0
1110,1131,65.0,2,2011,1,0,0,0,0
1109,1151,28.0,2,2009,0,1,0,0,0
1107,1083,80.0,2,2009,1,0,0,0,0
1106,553,95.0,2,2009,0,0,0,1,0
1105,1105,45.0,2,2010,1,0,0,0,0
1102,1026,35.0,2,2014,1,0,0,0,0
1101,482,53.0,6,2021,0,0,0,0,1
1099,1231,80.0,2,2010,0,0,0,0,1
1096,1078,65.0,2,2011,1,0,0,0,0
1096,1096,53.0,2,2011,0,0,0,1,0
1094,1150,65.0,2,2012,1,0,0,0,0
1093,988,15.0,2,2019,0,1,0,0,0
1093,1087,44.0,2,2009,0,1,0,0,0
1091,871,25.0,2,2018,0,1,0,0,0
1091,1055,35.0,2,2012,0,1,0,0,0
1090,817,18.0,2,2010,0,1,0,0,0
1090,1198,65.0,2,2009,1,0,0,0,0
1089,1128,103.0,2,2010,0,0,0,1,0
1088,436,53.0,8,2021,0,0,1,0,0
1086,929,73.0,2,2011,1,0,0,0,0
1085,383,53.0,8,2021,0,0,1,0,0
1085,878,53.0,2,2021,0,0,0,0,1
1084,729,65.0,3,2009,1,0,0,0,0
1083,1155,65.0,2,2009,1,0,0,0,0
1079,786,95.0,3,2009,1,0,0,0,0
1077,848,53.0,4,2022,0,0,1,0,0
1075,1145,45.0,2,2011,1,0,0,0,0
1075,726,53.0,4,2021,0,0,0,0,1
1074,1017,35.0,2,2013,0,1,0,0,0
1073,1206,65.0,2,2010,1,0,0,0,0
1073,1210,65.0,2,2009,1,0,0,0,0
1072,1156,65.0,2,2010,1,0,0,0,0
1072,468,53.0,8,2021,0,0,1,0,0
1070,1124,65.0,2,2015,0,0,0,1,0
1070,520,53.0,8,2021,0,0,1,0,0
1069,1111,25.0,2,2009,0,1,0,0,0
1068,717,25.0,3,2010,0,1,0,0,0
1068,403,53.0,8,2021,0,0,1,0,0
1066,1075,65.0,2,2011,1,0,0,0,0
1065,412,7.0,4,2015,0,1,0,0,0
1065,344,53.0,8,2021,0,0,1,0,0
1064,1050,35.0,2,2012,0,1,0,0,0
1064,1126,65.0,2,2008,1,0,0,0,0
1063,282,53.0,4,2015,0,0,0,0,1
1062,925,10.0,2,2018,0,1,0,0,0
1062,879,35.0,2,2010,0,1,0,0,0
1061,1035,73.0,2,2010,1,0,0,0,0
1059,1121,37.0,2,2009,0,0,0,0,1
1058,516,53.0,4,2022,0,0,1,0,0
1057,869,10.0,2,2017,0,1,1,0,0
1056,929,15.0,2,2014,0,1,0,0,0
1056,962,35.0,2,2011,1,0,0,0,0
1056,354,53.0,8,2021,0,0,1,0,0
1052,1015,130.0,2,2009,0,0,0,1,0
1051,1121,35.0,2,2009,0,1,0,0,0
1049,1107,45.0,2,2009,1,0,0,0,0
1046,773,18.0,2,2011,0,1,0,0,0
1039,353,53.0,8,2021,0,0,1,0,0
1038,819,15.0,2,2016,0,1,1,0,0
1038,536,10.0,4,2014,1,0,0,0,0
1037,1110,95.0,2,2009,1,0,0,0,0
1036,1077,103.0,2,2009,0,0,0,1,0
1036,1124,65.0,2,2010,1,0,0,0,0
1036,491,95.0,2,2009,0,0,0,1,0
1035,612,7.5,4,2014,0,1,0,0,0
1035,348,53.0,8,2021,0,0,1,0,0
1034,1169,65.0,2,2008,1,0,0,0,0
1029,1040,35.0,2,2011,1,0,0,0,0
1028,527,53.0,4,2015,0,0,0,0,1
1027,905,17.0,2,2014,0,1,0,0,0
1026,969,35.0,2,2013,0,1,0,0,0
1026,1043,35.0,1,2012,0,1,0,0,0
1025,1024,65.0,2,2010,0,0,0,1,0
1024,1105,65.0,2,2010,1,0,0,0,0
1024,1070,35.0,2,2011,0,1,0,0,0
1022,1113,65.0,2,2009,1,0,0,0,0
1022,346,53.0,8,2021,0,0,0,0,1
1018,941,17.0,2,2013,0,1,0,0,0
1017,937,15.0,2,2013,0,1,0,0,0
1017,1169,65.0,2,2010,1,0,0,0,0
1017,374,53.0,8,2021,0,0,1,0,0
1016,1090,35.0,2,2009,0,1,0,0,0
1016,646,10.0,4,2014,1,0,0,0,0
